date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016/7/7,28627,26844,25780,25234,24805,25144,26625,28580,30896,33147,34443,34914,35621,35886,35003,34185,34184,34129,33706,33269,32847,32588,31983,29842
2016/7/8,25772,24186,22932,22191,21695,21376,21458,20939,21495,23052,24369,25272,25986,26724,27227,26964,26559,26380,26406,26555,26760,28232,28952,27376
2016/7/9,30991,29036,27669,26839,26371,26520,28269,30660,32327,34530,36072,37323,38523,39355,38889,38642,38752,38667,37748,36612,34159,37087,28696.93991,31440
2016/7/10,25386,24091,23219,22830,22710,22968,24967,28334,29794,30516,31143,31409,31725,31710,30599,29889,29641,29629,29285,29751,31668,31071,28432,26242
2016/7/11,23101,21649,20771,20484,20464,21288,24155,28039,30307,31515,31682,31730,32349,32226,31325,30713,30574,30768,32958,33948,34051,32947,30071,27167
2016/7/12,25103,23320,22235,21816,21797,22489,25014,29161,31655,32673,32963,32704,32305,32344,31370,30746,30553,31460,33645,33904,33639,32970,30629,28125
2016/7/13,29358,27676,26269,25593,25303,25501,26910,28622,30699,32631,33679,34152,34881,35280,34525,33900,33804,33812,33320,32817,32249,32091,31605,29529
2016/7/14,28179,26515,25401,24959,24636,24780,26252,28035,30026,31897,32891,33308,34071,34417,33678,33133,33187,33406,32990,32642,32150,31937,31515,29566
2016/7/15,28170,26468,25250,24672,24358,24624,26072,27841,29781,31764,32927,33312,34033,34463,33548,32659,32522,32447,32056,31815,31322,30853,30345,28434
2016/7/16,27404,25841,24492,23780,23218,23097,23182,23332,24948,27053,28780,29695,30157,30552,30037,29161,28651,28445,28328,28382,28316,28358,28522,26928
2016/7/17,25470,23941,22673,21892,21486,21346,21194,20820,21767,23355,24856,25830,26484,27212,27518,27167,26763,26554,26578,26823,27079,28021,29368,27948
2016/7/18,26119,24577,23462,22982,22828,23268,25245,27300,29777,32240,33913,34772,35592,36066,35415,34899,35005,34978,34575,34022,33355,32963,32514,30311
2016/7/19,28665,26835,25518,24933,24711,24944,26625,28472,30847,33161,34653,35401,36233,36729,36087,35523,35603,35672,35160,34693,34035,34009,33399,31154
2016/7/20,29456,27643,26413,25782,25418,25663,27328,29275,31597,33911,35342,35906,36912,37365,36737,36234,36253,36193,35739,35173,34413,34159,33454,31123
2016/7/21,29538,27696,26469,25757,25396,25652,27235,29099,31360,33641,35097,35979,37058,37498,36765,36179,36165,36068,35431,34977,34205,33885,33331,31078
2016/7/22,29522,27632,26254,25701,25344,25550,27118,28855,31092,33440,34842,35490,36184,36363,35471,34642,34434,34205,33657,33339,32647,32133,31298,29344
2016/7/23,28228,26689,25352,24484,23892,23731,23881,23993,25379,27419,29167,29974,30373,30770,30294,29557,28934,28666,28523,28526,28607,28973,29009,27341
2016/7/24,25941,24406,23197,22399,21978,21695,21572,21115,22016,23603,24939,26016,26559,27313,27662,27141,26703,26456,26534,26810,27097,28249,29586,28189
2016/7/25,26581,24900,23582,23001,22765,23073,24551,25691,27585,29832,31513,32431,33305,33889,33578,33100,33059,33161,32833,32523,32109,32272,32233,30221
2016/7/26,28775,26934,25651,25093,24789,25058,26878,28718,30871,33426,35032,35906,36888,37604,37042,36487,36478,36456,35893,35218,34264,34190,33545,31297
2016/7/27,29724,27830,26486,25712,25320,25661,27240,29038,31089,33559,35140,35907,36835,37415,36942,36405,36379,36240,35448,34689,33914,33753,33245,31078
2016/7/28,29425,27635,26260,25646,25312,25410,26938,28512,30826,33204,34655,35642,36510,37221,36756,36261,36360,36343,35770,35143,34381,34286,33656,31611
2016/7/29,29977,27869,26478,25777,25396,25565,27150,28995,31159,33409,34986,35795,36848,37456,36722,35961,35722,35538,34868,34307,33335,33031,32288,30286
2016/7/30,29201,27518,25907,25009,24468,24141,24280,24417,25888,28232,30094,31016,31589,32158,31975,31357,30905,30604,30325,30259,30090,30502,30226,28521
2016/7/31,27007,25378,24137,23186,22571,22393,22339,22077,22803,24283,25681,26665,27418,28252,28658,28203,27802,27473,27398,27526,27836,29243,30178,28744
2016/8/1,27104,25231,23985,23213,22889,23418,25706,29458,32081,33011,33639,33666,33504,33465,32355,31608,31221,31687,33385,33890,33761,33111,31015,28609
2016/8/2,25520,23574,22401,22068,22054,22854,25675,30118,32625,34081,34830,34598,34183,34037,32979,32312,32076,32124,33014,35100,35509,34855,32420,29374
2016/8/3,27811,25778,24825,24395,24322,24919,27717,31808,34544,35712,36015,35912,35468,35299,33955,33277,32956,32891,33037,35725,37342,36427,33705,30481
2016/8/4,26478,24731,23669,23137,23052,23511,25939,29594,31899,33157,33758,33779,33837,33140,31770,30785,30452,30040,29597,29590,30822,32801,30625,28491
2016/8/5,23383,21688,20461,19734,19570,19480,19660,19481,20563,22372,24354,25450,25888,26133,25672,24366,23446,23031,23171,23921,25090,27464,27244,25283
2016/8/6,26548,24985,23933,23526,23442,23854,25364,27802,29972,31594,32639,33315,33691,33851,33259,33070,33177,33360,33072,32532,32152,32029,31371,28896
2016/8/7,28411,26669,25535,24897,24667,24943,26520,28567,31041,33367,34849,35521,36355,36846,35945,35054,34816,34670,34232,33692,33050,32423,31984,30113
2016/8/8,25702,24097,22866,22233,22107,22334,23769,25357,27720,30158,31906,32831,33750,34452,34254,33518,33449,33398,32984,32391,31751,32432,31774,29526
2016/8/9,29608,27849,26621,26000,25766,25819,27499,29681,30908,32724,33968,34850,35615,36135,35613,35306,35441,35365,34655,33731,33993,34788,32303,29929
2016/8/10,24978,23663,22745,22112,21910,21696,22134,23298,24075,25963,27308,27738,27933,27988,27173,25962,25341,25118,25239,26172,28481,28494,26511,24799
2016/8/11,25254,23755,22979,22640,22619,23202,25562,29457,31649,32686,33042,33142,33080,32806,31790,31246,31107,31692,34038,35039,35346,34289,31371,28284
2016/8/12,26060,24057,22723,22117,21701,21698,22176,23453,24209,26011,27738,28090,27814,27959,27600,26457,25958,26775,29131,29813,30555,30596,29383,27085
2016/8/13,26477,24879,23646,22949,22465,22101,22383,22405,23424,25417,27251,28061,28582,28992,28869,28127,27621,27516,27424,27469,27599,28985,28268,26603
2016/8/14,24973,23533,22399,21605,21086,20849,20887,20551,21048,22640,23912,24912,25399,25975,26265,25862,25421,25218,25189,25295,25605,27321,27262,25648
2016/8/15,24363,23078,22013,21351,21068,21055,21356,21126,21635,23229,24669,25600,26254,27029,27488,26943,26487,26212,26244,26350,26887,28699,28459,26780
2016/8/16,25367,23858,22771,22244,21941,22314,23786,25331,27324,29336,30877,31837,32509,32981,32524,31649,31479,31436,31130,30704,30569,31905,30753,28447
2016/8/17,26746,25036,23894,23160,22804,23009,24335,25744,27472,29629,30948,31739,32679,33283,33011,32242,31999,31711,31638,31336,31156,32470,31351,29167
2016/8/18,27420,25628,24300,23709,23313,23457,24670,26139,27957,30112,31524,32390,33190,33815,33362,32560,32474,32464,32195,31849,31658,32966,31830,29552
2016/8/19,27691,25933,24566,23937,23515,23730,25072,26570,28250,30292,31831,32800,33686,34121,33520,32854,32618,32452,32206,31737,31654,32888,31672,29632
2016/8/20,28023,26276,24834,24055,23525,23275,23530,23741,24729,26795,28680,29579,30151,30675,30503,29785,29125,28841,28639,28556,28629,30193,29158,27360
2016/8/21,26032,24494,23068,22264,21873,21682,21752,21449,21707,23078,24142,25168,25907,26733,27041,26496,26059,25793,25731,26097,26644,29067,29041,27495
2016/8/22,25749,24115,23067,22650,22362,22731,24554,26446,28574,30954,32411,33435,34586,35387,35000,34145,33935,33842,33483,32886,32511,33774,32101,29813
2016/8/23,27887,26125,24929,24252,23954,24130,25586,27328,29366,31611,33035,34060,35055,35770,35161,34306,34265,34197,33902,33222,32802,34015,32202,29888
2016/8/24,27920,26120,24953,24386,24162,24235,25743,27399,29305,31482,32924,33946,34838,35372,34918,34255,34171,34258,33773,33144,32642,33852,31992,29625
2016/8/25,27766,25912,24662,24057,23840,23982,25422,27216,28987,30789,32464,33713,34542,35119,34592,33892,33818,33805,33480,32950,32801,34000,31920,29762
2016/8/26,28083,26299,25122,24441,24019,24101,25556,27414,29137,31325,32818,33763,34645,35190,34512,33541,33420,33304,32990,32674,32403,33452,31507,29274
2016/8/27,27724,26034,24770,24009,23456,23169,23324,23673,24514,26602,28342,29347,30075,30720,30729,30018,29645,29413,29194,29242,29554,31237,29827,28017
2016/8/28,26473,24946,23826,23027,22505,22351,22455,22243,22352,23861,25347,26394,27263,28239,28641,28102,27847,27539,27461,27481,28142,30399,30000,28283
2016/8/29,26505,24774,23699,23189,23052,23495,25603,27987,30184,32669,34345,35391,36230,36890,36246,35349,35085,35016,34570,33861,33659,35065,32833,30405
2016/8/30,28354,26587,25456,24879,24599,24840,26577,28587,30410,32741,34137,35180,35923,36561,35790,34914,34644,34579,34062,33313,33158,34567,32366,30067
2016/8/31,28305,26530,25355,24780,24483,24856,26551,28804,30873,33020,34356,35222,36062,36431,35605,34812,34710,34703,34212,33456,33410,34809,32590,30235
2016/9/1,26701,24724,23292,22704,22412,22331,22912,23930,25471,27643,29578,30121,29906,29947,29486,28181,27386,27472,29767,30714,30819,30564,29420,27608
2016/9/2,27247,25248,24234,23658,23547,24251,26649,30817,33046,34189,34711,34665,34424,34353,33190,32683,32308,32556,33512,35550,35827,34966,32361,29315
2016/9/3,27932,25766,24699,24149,24075,24665,27567,31560,34603,36149,36954,36998,36496,36286,35106,34445,34134,34162,34132,36615,37925,36721,33977,30631
2016/9/4,26609,24875,23508,22748,22408,22228,22851,23780,25117,27675,29154,29519,29178,28882,28014,26565,25659,25384,25319,25772,27093,29558,28372,26855
2016/9/5,23587,21905,21026,20646,20687,21308,23846,26701,29484,31101,31681,32145,32419,32282,31104,30277,29872,29769,29441,29479,30092,31384,29519,26803
2016/9/6,27248,25583,24533,24065,23897,24126,25370,27736,30099,31661,32866,33634,34430,34746,33988,33616,33696,33721,33286,32692,32303,32186,31398,29021
2016/9/7,28752,27007,25522,24705,24201,23844,23691,24065,25853,28229,30359,31520,32199,32775,32299,31612,30984,30630,30437,30332,30268,30482,30697,28987
2016/9/8,27418,25521,24269,23626,23300,23435,24725,26199,28152,30529,32031,33129,33925,34507,34060,33314,33098,33015,32464,31902,31563,32102,30998,28765
2016/9/9,28547,27032,25896,25406,25109,25354,27169,29678,31158,32911,34171,34962,35674,36335,35605,34796,34600,34579,33883,33060,33295,33887,31183,29042
2016/9/10,23330,21989,20991,20414,20110,20002,20364,21055,21144,22457,24002,24675,24949,25268,25036,23886,23225,22852,23193,24513,27531,27849,26373,24552
2016/9/11,26328,24815,23769,23333,23167,23776,25919,29451,31437,32432,32930,33116,33057,32943,31948,31436,31194,31744,33847,34688,34855,33701,31031,28042
2016/9/12,24588,22720,21664,21143,21033,21618,23802,27423,29701,31103,31684,31532,31127,31243,30467,29560,29292,30189,32213,32543,32585,32096,30012,27631
2016/9/13,27973,26574,25468,24957,24709,24954,27002,30041,31723,33312,34349,34781,35165,34841,33462,32833,32801,32719,32331,31944,33061,33411,30375,27833
2016/9/14,26372,25019,24121,23719,23544,23878,25613,28564,29968,31044,31364,31892,32453,32360,30997,30545,30511,30540,30298,30156,31992,32313,29193,26796
2016/9/15,25669,24330,23405,23007,22903,23251,25167,28003,29404,30359,30769,31091,31567,31536,30355,29771,29859,29989,29730,29818,31638,32206,29318,26908
2016/9/16,25571,24389,23515,23153,22958,23354,25291,28319,29571,30427,30966,31138,31653,31834,30795,29962,29766,29761,29506,29380,30814,31188,28549,26556
2016/9/17,25407,24189,23084,22510,22261,22084,22529,23349,24031,25943,27314,27855,27983,28281,27609,26286,25568,25379,25378,25901,27816,28572,26682,25095
2016/9/18,23760,22401,21367,20738,20504,20488,20521,20954,20962,22376,23588,24481,24899,25439,25428,24241,23550,23346,23647,24188,26608,28273,26858,25050
2016/9/19,23574,22275,21510,21169,21153,21677,24102,27465,28815,29779,30300,30867,31455,31683,30839,30181,30141,30312,30085,30025,32119,32391,29247,26634
2016/9/20,25242,24040,23324,23099,22995,23302,25450,28757,30239,31099,31659,31882,32335,32285,31203,30622,30662,30712,30404,30337,32502,32650,29498,26859
2016/9/21,25495,24281,23446,23153,23052,23446,25326,28533,29782,30565,30960,31487,32035,32176,31234,30716,30777,30925,30681,30708,32652,32559,29342,26847
2016/9/22,25510,24199,23379,23085,23091,23328,25413,28655,29955,30860,31313,31664,32426,32575,31681,31245,31349,31516,31184,31109,32978,32920,29824,27136
2016/9/23,25826,24570,23649,23171,23122,23500,25509,28812,30215,31108,31623,32003,32514,32609,31545,30739,30540,30628,30282,30194,31710,31584,28614,26536
2016/9/24,25334,23951,22954,22353,22099,21819,22234,23260,23826,25873,27322,27837,28070,28318,27628,26371,25747,25547,25650,25917,28131,28657,26585,24954
2016/9/25,23614,22325,21376,20709,20462,20376,20576,20913,20959,22383,23829,24477,25048,25566,25413,24197,23584,23263,23487,24292,26926,27784,26549,24733
2016/9/26,23175,21997,21379,21120,21211,21773,24356,28000,29522,30390,31239,31701,32258,32392,31349,30770,30698,30766,30489,30690,32865,32404,29164,26585
2016/9/27,25238,23951,23174,22903,22810,23190,25329,28946,30134,31010,31607,32067,32610,32707,31746,31252,31230,31474,31164,31113,33396,32876,29595,27130
2016/9/28,25720,24402,23701,23401,23316,23821,25918,29430,31296,28696.93991,31899,32380,32770,32766,31747,31072,31110,31198,30752,30874,33208,32696,29348,26890
2016/9/29,25461,24238,23322,22968,22836,23259,25326,28395,29662,30481,31057,31554,32120,32175,31147,30718,30720,30878,30431,30605,32879,32385,29228,26782
2016/9/30,25453,24178,23352,22933,22820,23210,25277,28746,30042,30725,31238,31696,32094,32282,31295,30549,30262,30229,30074,30259,32087,31530,28682,26491
2016/10/1,25598,23637,22105,21228,20774,20798,21245,21842,22303,23946,26240,27535,27861,28841,28640,27409,26596,26819,29079,30017,30862,30987,29949,27639
2016/10/2,27095,25061,23936,23428,23372,24099,26669,31171,33248,34278,34641,34694,34606,34496,33303,32818,32736,32767,33441,35182,35357,34658,32076,28932
2016/10/3,28141,26000,24792,24422,24277,24829,27488,31521,34315,35442,36289,36189,35878,35405,34138,33661,33446,33242,33422,35937,37494,36698,34108,30758
2016/10/4,24896,23145,21778,20937,20477,20314,20586,20983,21657,23661,25401,26231,26495,26522,26351,25023,24247,23807,24159,24942,27170,29826,28799,26567
2016/10/5,25064,23295,22289,21901,21841,22438,24392,27332,30001,31438,31891,32302,32534,32475,31375,30531,30268,30064,29857,30056,30726,32017,29939,27037
2016/10/6,27368,25637,24579,24125,23954,24249,25698,28057,30349,31841,32903,33577,34136,34277,33196,32464,32412,32475,31888,31163,30658,30589,29868,27804
2016/10/7,27280,25481,24020,23194,22681,22291,22052,21761,22824,24526,26074,27309,28192,29097,29581,29189,28797,28433,28443,28575,29210,30296,31677,30251
2016/10/8,26909,25206,24010,23375,23090,23283,24581,25813,27736,29518,30681,31330,32048,32339,31732,30922,30712,30675,30433,30085,29959,30927,30115,27920
2016/10/9,27820,26552,25166,24489,24117,23896,24100,24739,25491,27596,29189,30088,30736,31340,30933,30113,29549,29273,29058,28813,29953,31257,29347,27571
2016/10/10,22969,21830,21267,20998,20953,21478,24092,27832,29518,30174,30624,30955,31392,31310,30226,29672,29526,29576,29237,30126,32539,31651,28584,25958
2016/10/11,26028,24309,23289,23006,22904,23590,26024,30179,32199,33118,33466,33290,33188,32770,31702,31125,30949,31448,33935,34818,35035,33880,31281,28465
2016/10/12,25755,23852,22565,21874,21471,21594,22547,24004,25205,27509,29224,29220,28870,28935,28425,27384,26787,27444,29946,30619,31010,30757,29441,27435
2016/10/13,23072,21830,21135,20891,20834,21358,24008,27513,29676,30377,30891,31052,31382,31188,29984,29389,29224,29386,29386,30522,32530,31521,28243,25808
2016/10/14,24155,22796,21933,21568,21506,22050,24153,27678,29620,30240,30818,30988,30950,30810,29489,28619,28330,28148,28003,29069,31396,30551,27730,25566
2016/10/15,24264,22872,21737,21271,21074,20980,21388,22684,23714,25246,26644,27091,27185,27169,26592,25413,24523,24287,24496,25920,28112,27938,25925,24312
2016/10/16,22761,21294,20346,19903,19598,19508,19811,20497,20690,21967,23531,24098,24280,24541,24148,23301,22826,22692,23075,25083,27751,27962,26457,24732
2016/10/17,23060,21722,20972,20793,20830,21504,24105,28098,30247,30897,31397,31655,31918,31704,30658,30090,29859,29896,29701,31064,33061,32279,29195,26478
2016/10/18,24754,23525,22666,22327,22295,22756,24947,28658,30662,31255,31734,31720,32258,32102,30969,30311,30059,30092,30002,31447,33338,32273,29049,26460
2016/10/19,24713,23431,22680,22379,22299,22732,24873,28615,30663,31125,31577,31662,31980,31859,30700,29906,29797,29855,29802,31231,33089,32075,28934,26418
2016/10/20,24917,23450,22553,22158,22131,22569,24726,28492,30620,31035,31514,31588,31796,31640,30468,29751,29595,29712,29699,31063,32946,32013,28840,26377
2016/10/21,24811,23423,22627,22308,22194,22460,24723,28461,30555,31143,31475,31629,31860,31734,30480,29563,29285,29220,29108,30512,31925,31114,28453,26470
2016/10/22,24988,23583,22490,21854,21647,21575,21903,23409,24729,26517,28016,28533,28613,28633,27765,26223,25410,25252,25551,27124,28774,28521,26466,24804
2016/10/23,23190,21831,20847,20305,20016,20114,20391,21053,21448,22751,24455,25392,25782,26032,25692,24330,23525,23429,23876,26000,28279,28200,26748,24779
2016/10/24,22991,21689,20896,20728,20745,21414,24139,28214,30601,31295,31897,32220,32390,32222,31091,30379,29989,29937,29848,31631,33236,32255,29084,26404
2016/10/25,24858,23362,22504,22234,22188,22578,25014,28796,31258,31690,32110,32219,32483,32244,31063,30300,30202,30149,30041,31766,33324,32306,29153,26652
2016/10/26,24919,23529,22655,22392,22305,22819,24813,28703,30996,31409,31801,31911,32249,32023,30829,30050,29945,29899,29695,31588,33107,31985,29044,26566
2016/10/27,24899,23447,22530,22236,22063,22431,24514,28397,30859,31022,31416,31679,32054,31973,30725,30115,30041,30145,30051,31815,33257,32025,29081,26583
2016/10/28,25050,23659,22800,22340,22308,22662,24771,28718,31033,31293,31669,31739,31737,31585,30468,29552,29147,29313,29285,31070,32185,30960,28377,26244
2016/10/29,24872,23368,22300,21712,21420,21260,21693,23060,24334,25819,27225,27341,27456,27359,26801,25638,24842,24634,24806,26780,28192,27888,25998,24356
